TARGET URL: https://www.yellowpageskenya.com/business-category/Hardware%20-%20Manufacturers%20&%20Wholesalers
Century Fresh Supplies,N/A,N/A
Chaema General Supplies,N/A,N/A
Chemicals & School Supplies Ltd,N/A,0733600471
Chemland Laboratory Supplies,N/A,N/A
Chilsher General Supplies,chilshergeneral@gmail.com,0775633634
Choka Supplies Ltd,chokasupplies@gmail.com,0772047077
Chromlab Scientific,N/A,0751992539
Cissy General Supplies,N/A,0727380843
City Imaging,N/A,N/A
City Interscope Supplies,N/A,N/A
City Mahogany & General Supplies Ltd,N/A,N/A
Classic Roofing Solution & Supplies Ltd,N/A,0718606330
Clej Supplies,N/A,0724678765
Colstar General Supplies,N/A,0733732901
Combined Supplier Ltd,N/A,0733657766
Comeback Supplies,comebacksupplies@yahoo.com,N/A
Comesa Highway Supplies,comesahs2013@gmail.com,0729773569
Common Law Supplies,N/A,0701117475
Compusy Office Supplies,N/A,N/A
Comtech Equipment & Supplies Agencies Ltd,comtech@comtek.co.ke,0705512530
Concur Supplies & Planners,N/A,N/A
Corpuls Medical Supplies Ltd,N/A,N/A
Creatcon supplies,N/A,0726683874
Crimson General Supplies,N/A,N/A
Cyan Office Supplies,N/A,N/A
Cynkar Supplies,N/A,N/A
Daima General Supplies,N/A,N/A
Darriah Engineering & Supplies,N/A,N/A
Data Master Office Supplies Kenya,N/A,0711981087
Debbjoes Supplies,N/A,0721291506
Deekem Construction & Supplies Ltd,dekeemconstructionltd@yahoo.com,0722838365
Deila Supplies,alicengugi97@gmail.com,0721548014
Delta General Supplies & Hardware,N/A,0723235754
Delta Health Care Supplies Ltd,N/A,0725286720
Dendy General Supplies,N/A,0722873974
Detergents & Industrial Chemicals Supplies,murijobs@gmail.com,0721852454
Dex Supplies,N/A,N/A
Diffusion Welding Supplies Ltd,diffusionafrica@gmail.com,0721512222
Dihiya Recruitment & Supplies Agency Ltd,dihiyasupplies@gmail.com,0721257704
Diligent Supplies (K) Ltd,N/A,N/A
Dodwell Stationery Supplies,N/A,N/A
Dokim Engineering Services & Supplies,N/A,0721318043
Dorek Office Supplies,N/A,N/A
Dorisa Printers & General Supplies,N/A,0723111581
Doteca General Supplies Ltd,doteca@yahoo.com,0722364832
Doublecom Services & Supplies,salesdoublecom@zmail.co.ke,N/A
Dre Construction Materials Supplies Ltd,drematerials@gmail.com,0722861016
East Africa X-Ray Supplies Ltd,N/A,N/A
East African Food Supplies Ltd,N/A,N/A
East African Supplies & Logistics Ltd,easl@africaonline.co.ke,0773580276
East West Auto Supplies Ltd,eastwest.spares@ymail.com,0722761302
Easy Bakes Supplies,N/A,0717730005
Ecoline Building Supplies,N/A,0700370892
Ediluc General Supplies,N/A,N/A
Editon Lab & Office Supplies,editonsupplies@yahoo.com,0722750048
Editor School Equipment Supplies,N/A,0714440287
Eldo Chem Pharmacy & Vet Supplies Ltd,eldochemnbi@gmail.com,N/A
Elegant General Supplies,N/A,0723739557
Elite Interiors & Office Supplies,N/A,0718517093
Eminent Laboratory Supplies,N/A,N/A
Emirates Electrical & Supplies,N/A,0727675490
Emitech General Services & Supplies,N/A,0722561931
Engineering Supplies (2001) Ltd,info2001@eslgroup.co.ke,0733620910
Erubi Engineering Services & Supplies,N/A,N/A
Escarpment Supplies,N/A,0722761489
Esco Supplies Ltd,N/A,0722721567
Eskallade Office Supplies,N/A,0720846530
E-Tec Supplies Ltd,N/A,0727917042
Eubak Enterprises & General Supplies,eubak.mwas@gmail.com,0712352273
Eureka Office Supplies Ltd,N/A,0722714033
Eurotech Industrial Supplies Ltd,eurotechnairobi@gmail.com,0710717458
Evisa General Supplies,evisaconstructions@gmail.com@gmail.com,0722731690
Excellent Sightcare & Supplies,N/A,0727932015
Famutech Supplies,N/A,0720333420
Farolic General Supplies,N/A,0720859368
Fast Click Printers and General Supplies,N/A,0725986128
Feliken Supplies,N/A,0722433869
Felimbu Supplies,N/A,0721300582
First Quality Supplies Limited,N/A,N/A
Flo'' Suppliers Ltd,flosuppliers@yahoo.com,N/A
Floneal Stationers & Office Supplies,N/A,N/A
Forange Auto & Allied Supplies (K) Ltd,forangeauto@yahoo.co.uk,0722522392
Fortec Medix Supplies Ltd,N/A,0727941027
"Four F M Suppliers,The",N/A,N/A
Frajon General Supplies Ltd,frajonsupplies@yahoo.com,0721612019
Frankskim Books And School Supplies,N/A,0705470280
Freeman''s (K) Ltd,N/A,0751515615
Fresh Bite Beef & Poultry Supplies,N/A,0724799785
Frisma supplies,N/A,0704912007
Galaxy Fasteners & Supplies Limited,galaxyfasteners@gmail.com,0773546632
Galgalomeat Supplies,N/A,N/A
Gaps Garments Supplies Ltd,gapsgarments@gmail.com,0714521240
Gecam Christian Services Supplies & Bookshop,N/A,0722230587
Genesis Quick Supplies Ltd,N/A,N/A
Genhard Supplies Ltd,genhardltd@gmail.com,0724534833
Genuine Ex-uk Merchandise & Supplies Ltd,genuineexuk@gmail.com,0713331561
Gianoo Supplies,N/A,N/A
Gikomba Electrical Supplies,N/A,N/A
Githurai Medical & Pharmaceuticals Supplies Ltd,N/A,0726850701
Gladscope Supplies,N/A,N/A
Glitters Services & Gener Supplies,N/A,0716127790
Global Glass Supplies Ltd,N/A,0722873922
Global Sightcare & Supplies,joemutuaopti@yahoo.com,0721345694
Glory Agricultural Supplies Ltd,N/A,N/A
Gnagee Polythene & General Supplies,N/A,0725941143
Golden Image Supplies,N/A,N/A
Goldmark Office Supplies,gmkoffice@yahoo.com,N/A
Gracewell General Supplies,gracewellmu@yahoo.com,0720744413
Grand Print Supplies Ltd,N/A,0722720497
Green Farm Supplies,greenfarm.supplies@yahoo.com,0734018366
G-Stall Beauty & Cosmetic Supplies,bonte08@gmail.com,0729014295
Guasco Supplies,N/A,0731212148
Gulf Office Supplies,gulfofficesupplies@yahoo.com,0722762085
Gypsum Ceiling Supplies Ltd,info@gypsumceilingkenya.co.ke,0705718085
Hard Tech Industrial Supplies Ltd,hardtech.ke@gmail.com,0720604444
Hardware & Welding Supplies,dynaweldnrb@gmail.com,0726102499
Hass Scientific & Medical Supplies Ltd,N/A,0720416144
Heavy Vehicle & Plant Suppliers Ltd,admin@hvpskenya.com,0722207305
Hero General Supplies,N/A,0733390173
Highlife Construction & Supplies Ltd,N/A,N/A
Hill Spring Supplies,hillspringssupplies@gmail.com,0722265257
Hilltop Autoparts & Supplies,N/A,N/A
Hurryson Supplies,wwwara@yahoo.co.uk,0722786686
I G Supplies Ltd,sathya@igsupplies.com,0770216874
I T Zone Office Supplies Ltd,N/A,N/A
Image Office Supplies Ltd,N/A,0736431863
Image Quest Graphics,N/A,0721999688
Imagine Concept Supplies,N/A,0721303383
Inc Supplies Ltd,N/A,N/A
Innovative Diagnostic Supplies,N/A,0721239880
Interline General Supplies,interlinesolutions@gmail.com,0703818350
International Paper & Board Supplies Ltd,sales@ipbskenya.com,0733827178
Invent Catridges Supplies,lodajots@yahoo.com,0720869854
Irad Office Supplies,iradkenya@gmail.com,0726687433
I-Tech Supplies (E.A) Ltd,itecheastafrica@yahoo.com,0735690799
Jabok Glass Supplies,kongofrancis1@gmail.com,0716530297
Jakins Supplies Ltd,N/A,0722886586
Jamil Logistic & Supplies Ltd,N/A,N/A
Jams Laboratory Supplies,jsupplies@yahoo.com,0733649032
Jamsons Industries Ltd,N/A,0735915815
Jarm Office Supplies,N/A,N/A
Jawamu Supplies,N/A,0722349877
Jimcab Logistics Services & Supplies Ltd,info@jimcab.co.ke,0722711001
JMED Supplies,N/A,0758503535
Jograp Printers & Supplies,N/A,0724344048
Johmed Supplies,johnmusyoka@yahoo.com,0721861667
John Dodds Communication & Supplies,N/A,N/A
Joint General Supplies & Distributors,N/A,N/A
Jonga International Ltd,N/A,N/A
Joslab Supplies Ltd,joslab2013@@gmail.com,0722828255
Just Supplies,N/A,0719682900
(Justck) Supplies & Business Center,N/A,N/A
Kandia Fresh Produce Suppliers Ltd,operations@kandia.co.ke,0722350552
Kanha Laboratory Supplies,kanhalab@yahoo.com,0722527879
Kanibus Supplies,kanibus.supplies@gmail.com,0711243162
Kasho Contractors & Supplies Company Ltd,N/A,0712330330
Katmar General Supplies,N/A,N/A
Kawi Technologies & Supplies,kawitechnologies@gmail.com,0722371904
Kefra Office Supplies,N/A,0722835126
Kem Stores Ltd,N/A,0733627174
Ken’s Pet Supplies,kenspet@gmail.com,0791419994
Kenelec Supplies Ltd,N/A,N/A


TARGET URL: https://www.yellowpageskenya.com/business-category/Hardware%20&%20Plumbing%20Retail
Company Name,Email,Mobile
Serengeti Electrical & Hardware Ltd,info@serengetiehl.com,0720988242
Arkemi Paints & Hardware Ltd,mohdirfankarim@yahoo.com,0722395077
Shah Computers,saaj@shahtechsolution.com,0113219859
Jobel General Hardware,info@jobelservices.co.ke,0701930876
Neff Ltd,sales@neff.co.ke,0723972023
Silverspread Hardwares Ltd,info@silverspread.com,0721156999
Flowtec Hardware & Plumbing,N/A,0736852290
Flowtech hardware & Plumbing,danielnzau@gmail.com,0774992788
Kekline Plumbing & Hardware,N/A,0798870890
Kemps Corner Ltd - General Hardware Wholesale & Retail,bipakgudhaka@yahoo.com,N/A
Advin Hardware Wholesale & Retail,N/A,0727691279
Davis Plumbing Hardware Ltd,davisltd2@gmail.com,0722934522
Docks Hardware,N/A,0721524362
Dynamic Hardware & Paints,N/A,0720207023
Graylight Hardware,N/A,0728443903
Jowam Hardware,N/A,0721558812
Mercs Hardware & Paints Ltd,N/A,0738737803
Samwan Hardware & Plumbers,N/A,0700323439
Noorani Electrical Hardware Store,N/A,N/A
Kitengela Paints & Hardware Ltd,cwmukanda@yahoo.com,0721293228
Paint & Hardware,taherk72@gmail.com,0712197070
Aberdare Steel & Hardware Ltd,N/A,0722246255
Aberdare Timber Hardware,N/A,N/A
Ace Interiors & Timber Hardware,N/A,0729016706
Ace Locks & Hardware,acelockshardware@gmail.com,0725531897
Afnaan Hardware & Electronics,afnaan.hardwareltd@gmail.com,0720771014
Agape Hardware,N/A,0721470356
Al-Aqmar Glass & Hardware,N/A,N/A
Alibhai Shariff & Sons Ltd,info@alibhaishariff.co.ke,0727531024
Aliyah Ceramic Hardware,N/A,0722523730
Alizur Hardware & Locks,elizabethwanjiru430@gmail.com,0758585822
Al-Karim Hardware Ltd,N/A,0722263437
Amazing Grace Hardware,amazinggracehardware@gmail.com,0710709191
Amratlal Hardware Stores,N/A,0733600770
Anndave hardware,N/A,0726696793
Annie Hardware & Paints,N/A,0720998997
Anuj Hardware Ltd,N/A,0717125675
Apex Hardware & Electricals Ltd,N/A,N/A
Atlas Hardware Ltd,N/A,N/A
Atomic General Hardware,N/A,0720763286
Augoken Hardware & Tools,N/A,N/A
Auto Serve & Hardware Supplies Ltd,autoservenhw@yahoo.com,0721491732
Avarest Doors & Timber Hardware,N/A,0721661085
Badar Hardware Ltd,N/A,0726094694
Banes Hardware & Accessories,N/A,N/A
Baraka Tools & Hardware,N/A,N/A
Basemap Hardware,N/A,N/A
Beam Electrical & Hardware Ltd,N/A,0722472073
Beaver Hardware & Glass,N/A,0716303030
Benams Hardware & Tools,N/A,N/A
Benco Hardware,N/A,N/A
Benji Hardware,N/A,0722622497
Benka Timber Hardware,N/A,0721109535
Benta Hardware & Supplies,nyagachathamary@yahoo.com,0723731119
Benways Hardware Store,benways@gmail.com,0726500600
Beracah Hardware,N/A,0721322835
Betejo Hardware & Electricals,N/A,0721477998
Bethel Hardware,N/A,N/A
Betken hardware,N/A,0721783143
Big Deal Glass & Hardware Supplies,N/A,0737104576
Bigshock Electrical & Hardware,N/A,0723783416
Blue Light Hardware & Paints,bluelightj70@gmail.com,0722844670
Boffins Tools & Hardware Stores,boffins08@yahoo.com,0723813370
Bolt Electrical & Hardware Ltd,info@boltkenya.com,0722801898
Bonny Hardware,N/A,0708835755
BRACE Electrical and Hardware,N/A,0717894840
Bricon Hardware Stores,briconhw@gmail.com,0722728219
Bridge line hardware,N/A,0722435582
Brimas Hardware,N/A,0721212381
Bring Hardware Supplies,N/A,N/A
Brivy Hardware Supplies,N/A,0722520924
Broadways Hardware & General Supplies,broadwayshardware@gmail.com,0722646599
Bromatt Hardware,N/A,0721451509
Bumper Hardware Ltd,divyeshshah99@yahoo.com,0711252222
Burhani Hardware Dealers,N/A,N/A
C Maina Hardware & Tools Stores,N/A,N/A
Cancerian Auto & Hardware Ltd,N/A,N/A
Capital Hardware & Tools Ltd,N/A,0722465089
Capital One Hardware Supplies Ltd,N/A,0722834572
Capital Timber & Hardware (Gikomba),N/A,N/A
Captain Glass & Hardware,N/A,0722371169
Carn Auto Spares & Hardware,N/A,0786597602
Carter Hardware & Tools,N/A,0721505690
Castle Electricals & Hardware Ltd,castleelectrical@yahoo.com,0723692058
Centaur Ventures,N/A,0721443142
Central Auto & Hardware Ltd,N/A,0725551960
Central Duka Hardware,N/A,0710354919
Charikin Hardware & Appliances,N/A,N/A
Charkar Hardware,N/A,0723338312
Chemwa Hardware,N/A,N/A
Cherrywood Hardware,N/A,0721261196
Citizen Hardware,N/A,0721975141
City Auto & Hardware,N/A,N/A
City Steel Hardware,citysteel2015@gmail.com,0727674000
Classic doors and timber hardware,N/A,0713673000
Classic Hardware,N/A,0726497417
Conic Hardware & Tools,conichardware@yahoo.com,0722254386
Connie Timber & Hardware Ltd,N/A,N/A
Corner Hardware,N/A,0720635006
Coronation Hardware Stores,N/A,N/A
Crew Auto & Hardware,N/A,0736152244
Crosslane Hardware & Paints Ltd,N/A,N/A
Dakimah Paints & Hardware,N/A,N/A
Delta General Supplies & Hardware,N/A,0723235754
Deluxe Hardware Stores,N/A,0722834576
Denmart Hardware,N/A,0727870391
Divira Hardware Ltd,N/A,N/A
Doshi & Co (Hardware) Ltd,kpdoshi@doshigroup.com,0722776444
Eastleigh Hardware Store,N/A,N/A
Eastleigh Steel & Hardware,kifaaxone@hotmail.com,0722795248
Electro Hardware & Tools,N/A,N/A
Elgon (K) Ltd,info@elgonkenya.com,0722203089
Emukei Electrical & Hardware,N/A,N/A
Endarasha Electrical Hardware,N/A,0723958825
Equator Hardware,N/A,0729392649
Equatorial Woods & Timber Hardware,equitorialwood@gmail.com,0792616861
Estmat Hardware,estmathardware@gmail.com,0722799896
Eti Hardware,sales@etihardware.co.ke,0115000494
Euromax Hardware Ltd,euromaxkenya@yahoo.co.uk,0722568117
Eva Hardware,N/A,0721176186
Evarest Hardware & Autospares,N/A,0722609685
Ezulwini Hardware,N/A,0722704235
Famous Hardware,wgathuiya@yahoo.com,0721742657
Flamingo Steel & Hardware Ltd,flamingosteel@gmail.com,0722201356
Franex Hardware,N/A,0726120810
Friends Corner Auto Paints And Hardware,N/A,N/A
Frontline Hardware,N/A,0723369648
Gaitfield Electrical And Hardware,N/A,0721342825
Galleria Hardware & Tools,N/A,0737269669
Garbon Electrical & Hardware Ltd,N/A,0792789408
Garden Road Hardwares Ltd,N/A,N/A
Gasa Glass & Hardware,N/A,0722635100
Gatanga Furniture & Hardware Store,N/A,N/A
Gee Paints & Hardware,N/A,0734435313
General Ceramics and Hardware Ltd,N/A,0736960985
General Hardware (K) Ltd,N/A,0720290747
Gichiche Hardware Stores,N/A,N/A
Gikurwa Timber & Hardware,N/A,0722240328
Global Hardware Ltd,globalhardwarekenya@gmail.com,0786456225
Gloria hardware and aluminium,N/A,0726020702
Glory Hardware & Electrical Ltd,gloryhard@gmail.com,0738939393
Gunj Hardware Ltd,N/A,N/A
H & H Services (K) Ltd,N/A,N/A
Hamid Auto & Hardware,N/A,N/A
Hardware Enterprises Ltd,N/A,N/A
Hardware Kasarani,N/A,N/A
Hardware & Paints Ltd,N/A,0733709250
Hardware & Tools Ltd,N/A,N/A
Hardware & Welding Supplies,dynaweldnrb@gmail.com,0726102499
Harvest Hardware,N/A,0720200926
Harvester Hardware,N/A,0707601936
Hazimi Hardware & Electrical,N/A,N/A
Heema Steel & Hardware Ltd,moscand@yahoo.com,0724960985
Hembin Hardware Ltd,N/A,0722431641
Hexagon Safety and Hardware Ltd,hexagonalumsteel@gmail.com,0726468307
Highridge Hardware,highridgehw@gmail.com,0732786486
Hitu Electricals & Hardware Ltd,hitupatel78@yahoo.com,0733960985
Homecare & Hardware Ltd,homecarecomms@gmail.com,0735941310
Hong Kong Ceramics,N/A,0722837999
Hong Kong Hardware Ltd,N/A,0722837999
Houseman ''n'' Hardware,N/A,0735706705
Husseini Aluminium Glass Hardware and Timber Mart Ltd,N/A,0722975488
Hydrotech Hardware Ltd,hydrotechhardware@gmail.com,0775375900
Hysal Hardware Ltd,sales@hysal.com,0722832071
Impact Auto Hardware Ltd,N/A,N/A
Industrial & Technical Hardware Ltd,N/A,0733610270
Issa Ceramics & Hardware Ltd,N/A,0722710265
Itui Hardware Ltd,info@tuihardware.co.ke,0722128128
Ivory Hardware,N/A,0722236473
J S & Co Hardware Ltd,N/A,0720743266
Jacben Glass Aluminium & Hardware,N/A,N/A
Jackies Hardware,N/A,0706561382
Jamstreet Hardware Traders,jacklinewambui758@gmail.com,0792134788
Jassan Hardware,jogi_pan@yahoo.com,0722713780
Jeccy Gideon Hardware & Electronic,N/A,0725537705
Jeed Auto Spares & Hardware,N/A,N/A
Jeffka Hardware,N/A,N/A
Jerane Electricals Hardware Sales & Supply,jeranesupply@gmail.com,0720611441
Joiba Hardware,N/A,0722938102
Jojim Hardware,N/A,0728935186
Jomuwa Hardware & Electrical Agencies,N/A,N/A
Jophys Hardware,jophyhardware@gmail.com,0727491297
Josmwak''s Electrical Hardware Sales,N/A,N/A
Jubilee Giant Hardware Ltd,N/A,N/A
Jubilee Jumbo Hardware (NRB) Ltd,N/A,N/A
Juma Hardware Store Ltd,N/A,0733600547
Jumla Auto & Hardware,N/A,N/A
Jyoti Hardware Ltd,N/A,0714973590
Kadema Tools & Hardware Centre,N/A,N/A
Kageti Hardware,N/A,N/A
Kags Trading Co. Ltd,kagshardware@yahoo.com,0710344567
Kalu Hardware & Tools Ltd,kaluhardware@yahoo.com,N/A
Kanda''s Hardware,kandahardware31@gmail.com,0723347698
Karachiwalla (Nairobi) Ltd,knlsteel@africaonline.co.ke,0722878933
Karanja Hardware Shop,N/A,N/A
Karima Hardware Store,N/A,N/A
Karu Hardware Stores,N/A,N/A
Kawangware General Hardware Store,N/A,N/A
Kebol Auto & Hardware,N/A,N/A
Kenauto & Hardware Ltd,N/A,0725460574
Kenmica Auto & Hardware 2004 Ltd,alnoornurani@gmail.com,0711914383
Kenon Hardware Agencies Ltd,kenonhardware@gmail.com,0725819584
Kenply Timber & Hardware Ltd,keply@wananchi.com,N/A
Kenque Hardware & Electrical,N/A,N/A
Kensta Metals & Hardware,kenstametal@yahoo.com,0721555586
Keshav Chemical Hardware Ltd,N/A,0722826402
Kibishi Hardware,kibishi@gmail.com,0723399637
Kilima Electrical & Hardware Dealers,N/A,N/A
Kimdevis Glassmart & Hardware,N/A,0722239310
"Kims Timber, Electrical & Hardware",N/A,0724513209
Kirathimo Hardware,N/A,0702263351
Kirindi Hardware,N/A,0723943534
Koflan Hardware,N/A,0722127149
Kombo Munyiri Hardware Ltd,N/A,N/A
Krishna Wood Furniture & Hardware,N/A,0728876566
Lama Hardware,N/A,0722666005
Laxcon Hardware & Spares Ltd,marketing@laxconhardware.com,0732200105
Laxcon Hardware & Supplies Ltd,N/A,0773831090
Lemek Hardware,N/A,N/A
Lexas hardware,N/A,0721300970
Libra Hardware Ltd,N/A,N/A
Liwan Autospares & Hardware Ltd,N/A,0720442068
Lizjoh Hardware,N/A,0713426091
Longchain and Interiors Hardware,longchaininteriorshardware@gmail.com,0721658941
Ludome Hardware Store,N/A,0783264571
Lunga Lunga Hardware & Spares,N/A,0722201919
Lusoi Hardware & Paints (K) Ltd,N/A,N/A
Lydia Wambugu Hardware,N/A,N/A
M K Hardware Dealers,N/A,N/A
Madrid Auto Paint & Hardware,antonygmudai@yahoo.co.uk,0721319878
Mahesh Hardware & Paints Ltd,N/A,N/A
Makkah & General Hardware,N/A,0724172724
Malucky Hardware,N/A,0722631491
Mangu Auto & Hardware Ltd,N/A,0772517999
Manzil Glass & Hardware Ltd,manzilglass@gmail.com,0721222294
Marchays Decor & Hardware,marchaysdecorhardware@gmail.com,0114955533
Marin Hardware,ryhabwamaitha03@gmail.com,0713505455
Mariro hardware,N/A,0722701418
Markson Suppliers Hardware,N/A,0729589348
Mars Auto Electrical & Hardware,N/A,0722433045
Mars Auto Spares & Hardware Ltd,info@lubricants.co.ke,0722202513
Matchvats Hardware,N/A,0710149579
Mathaga Hardware Tools & Paints,N/A,N/A
Matt Hardware Ltd,N/A,N/A
Mau Summit Auto Hardware,N/A,0722538244
Mawaitha Hardware & Paints,N/A,0723944875
Mawe Tools & Hardware,N/A,0721596196
Maxcart Hardware,N/A,0702876453
Mburu''s Electricals & Hardware Supply,N/A,N/A
Mcc Hardware,N/A,0796189910
Mega Hardware,N/A,0710723407
Mercand Hardware & Paints,N/A,0738137803
Meridian Hardware,meridianhardware1@gmail.com,0714541400
Metal Work Hardware & Tools,N/A,0713631430
Metris Hardware & Paints,N/A,0713011411
Metrix Hardware Ltd,metrixkenya@yahoo.com,0724456777
Mfalme Hardware,N/A,0729566151
Michewa Hardware,N/A,0721224508
Michwa Hardware,N/A,0721857719
Mijengo Hardware,N/A,0705976321
Mikki Auto & Hardware,N/A,N/A
Millenium Hardware & Commodity Ltd,N/A,N/A
Milliions Hardware,N/A,0720634567
Moshefa Hardware Materials,N/A,0722219269
Mount Kenya Auto Paint & Hardware,N/A,0724772143
Mount Kenya General Hardware & Electricals Ltd,sales@mtkenyageneralhardwarelco.ke,0710973921
Mount Kenya Timber & Hardware Store,N/A,N/A
Mountain Timber Hardware & Tools,N/A,0712462389
Mountain View Transporters Ltd,N/A,0722737996
Mountex Glass Hardware,muturilaban26@gmail.com,0721629845
Msafiri Hardware,N/A,0721302320
Mt Kenya Timber & Hardware,N/A,N/A
Mujengo Materials and Electrical Hardware,N/A,0720241940
Mukima Hardware and Power Drill Tools,N/A,0728212451
Mukuno Kiarie Tools & Hardware,N/A,N/A
Multi Timber & Hardware Ltd,N/A,N/A
Multiple Hardware & Electrical,N/A,0722254380
